sat-epsilon,original-prediction,second-best-prediction
2.0040244143835504,"[8 4 9 2 4 2 3 9 3 8 5 8 4 3 3 3 3 9 3 9 7 1 2 1 0]","[3 3 2 7 3 9 2 5 4 3 9 3 8 0 0 9 4 3 9 3 3 3 0 9 2]"
1.9315136730494957,"[4 8 4 3 0 8 7 6 0 9 1 3 7 8 3 6 3 3 9 9 2 8 6 2 7]","[8 3 8 9 9 4 9 9 3 2 4 0 3 3 4 9 2 4 5 3 9 3 3 7 3]"
1.9840502002356344,"[8 2 5 5 2 3 3 3 3 9 9 2 0 9 3 4 0 3 3 1 6 8 1 9 0]","[5 5 9 2 3 9 9 2 9 3 3 9 5 2 0 3 2 2 0 4 9 3 4 5 4]"
1.899250803195577,"[3 6 9 4 0 5 9 3 6 3 9 9 9 5 9 3 0 5 8 3 2 7 3 8 5]","[9 9 2 3 2 8 3 2 3 4 2 3 2 9 3 4 3 9 3 2 7 3 9 3 9]"
1.8007558578327827,"[9 1 4 8 3 6 2 4 6 9 4 1 8 6 9 8 2 8 7 3 8 6 4 6 0]","[5 4 3 4 2 1 5 3 0 5 5 4 3 9 2 3 9 3 9 4 5 9 8 9 4]"
1.9354726101608444,"[1 1 3 9 8 8 6 6 0 3 5 0 3 2 2 3 8 9 9 9 3 6 3 7 1]","[3 4 9 5 3 3 3 9 3 9 2 5 2 3 5 0 3 2 5 3 9 9 9 9 3]"
1.8997818862431226,"[3 3 2 1 0 4 3 8 9 0 2 5 7 8 3 8 2 5 2 7 8 5 7 3 5]","[0 9 5 4 5 3 0 3 3 4 3 9 9 3 2 3 3 9 0 6 5 9 2 4 9]"
1.9254094300820705,"[0 9 6 2 9 7 2 2 9 3 3 5 9 8 3 1 9 0 7 3 9 2 8 9 4]","[9 5 3 5 3 2 5 9 2 2 0 9 3 3 0 3 2 4 3 9 6 3 5 5 8]"
1.86272236102963,"[3 2 4 9 6 0 9 3 4 8 1 1 3 8 3 8 5 1 7 5 3 2 9 4 7]","[0 3 3 2 1 4 2 9 8 3 4 4 2 3 0 3 9 3 9 9 2 3 3 5 3]"
1.603146771650507,"[3 0 2 3 7 1 3 1 8 3 3 3 0 8 9 9 8 3 4 8 1 5 7 1 9]","[9 3 9 2 2 3 9 9 3 2 4 9 3 3 2 2 3 9 8 3 3 9 2 4 2]"
1.9075029771346363,"[4 4 3 6 3 3 8 2 5 3 3 7 8 8 8 0 1 8 2 9 7 5 2 4 6]","[3 8 2 1 4 0 3 7 2 9 4 3 3 5 3 3 9 3 3 3 6 2 5 3 9]"
1.7969450273212546,"[4 8 4 8 1 8 6 7 3 9 7 8 8 0 6 2 9 3 4 5 8 0 3 5 4]","[3 3 5 3 3 3 0 6 0 3 2 3 3 3 9 5 3 9 8 9 3 4 0 9 3]"
1.8819603071305369,"[9 3 5 9 9 7 7 3 0 8 5 1 9 2 9 3 6 0 8 6 2 7 9 2 3]","[2 4 2 2 6 2 9 2 3 3 2 3 2 9 3 2 3 9 3 9 7 3 3 9 9]"
1.8912154064934852,"[2 4 5 8 1 3 8 5 7 3 0 2 1 8 3 9 3 0 4 5 9 5 9 5 9]","[7 8 9 3 3 2 3 9 9 9 2 5 3 3 0 2 4 4 8 2 2 9 3 8 3]"
1.9731027339692808,"[6 3 6 4 8 3 9 5 5 5 4 3 9 0 3 8 3 3 2 7 2 8 9 1 8]","[9 2 1 8 3 9 2 9 8 9 3 2 5 5 4 3 9 0 9 6 3 4 3 4 3]"
2.044252244536424,"[3 3 0 4 1 6 4 3 9 7 3 3 1 6 8 2 2 9 2 3 9 8 5 7 4]","[0 4 3 3 3 3 5 2 3 2 9 0 9 9 3 5 7 2 9 2 3 5 9 9 3]"
1.9546882399629892,"[2 3 3 1 1 2 6 1 3 8 9 5 3 3 3 5 9 9 8 3 4 4 2 6 0]","[3 0 0 4 4 0 9 9 9 5 3 2 2 4 2 9 6 2 3 0 3 8 9 0 2]"
1.8095087993997603,"[7 5 5 2 1 3 9 2 4 7 2 9 1 3 3 3 1 2 8 1 7 8 7 3 9]","[3 8 9 9 4 4 2 5 3 3 3 3 4 9 9 4 9 9 3 3 9 3 2 9 6]"
1.9442130675278715,"[2 9 3 4 7 3 3 9 1 6 1 6 9 1 7 6 9 3 7 1 4 1 2 9 7]","[7 3 9 3 6 2 9 2 4 9 3 1 2 3 2 3 5 4 9 4 8 9 9 2 3]"
1.7789870194306814,"[3 8 4 0 0 5 8 5 7 6 7 5 3 1 1 8 4 3 6 3 2 0 8 5 0]","[0 3 3 3 3 9 3 2 2 1 6 9 9 4 4 5 5 9 9 9 3 9 3 8 4]"
1.9361993104368698,"[2 3 5 3 6 9 5 4 2 0 0 8 6 7 1 3 0 2 1 4 0 0 3 0 3]","[3 9 9 9 9 2 9 5 5 4 2 5 9 6 9 9 3 0 3 8 9 3 2 5 9]"
1.8757901853196057,"[7 2 9 9 0 2 8 9 4 4 9 2 8 2 3 5 7 9 2 6 5 1 3 0 8]","[2 3 2 3 3 5 3 5 8 8 3 3 4 5 0 9 3 2 0 9 9 4 2 9 3]"
2.0229081917685843,"[2 5 8 3 8 4 8 4 9 9 3 4 3 3 0 2 9 8 0 3 3 6 0 3 5]","[3 9 3 0 3 3 3 8 3 2 9 3 9 4 3 9 3 3 5 9 0 9 3 2 8]"
1.7426497455336785,"[3 8 2 5 3 6 1 1 6 6 2 0 8 6 1 8 3 0 3 4 9 5 9 1 4]","[9 3 3 9 2 9 4 3 9 3 3 2 3 0 4 4 2 4 9 8 5 9 5 4 8]"
1.9585325891806933,"[8 9 1 8 4 7 3 2 9 4 8 3 5 9 8 0 2 9 2 9 0 7 9 3 4]","[3 2 4 5 3 2 2 3 5 8 3 9 9 2 3 3 7 3 5 3 3 2 2 9 8]"
1.7751965060902193,"[0 2 5 1 8 0 3 0 3 3 1 3 6 8 5 6 9 9 8 1 3 8 6 3 3]","[3 9 9 4 3 2 4 4 0 2 3 4 9 3 8 1 3 3 3 4 0 3 9 0 2]"
1.8148044186618435,"[9 6 0 3 4 9 2 1 8 8 5 0 8 6 0 9 8 5 6 2 9 3 4 9 6]","[6 9 3 9 8 2 7 4 4 3 9 2 3 9 3 2 3 9 9 3 5 0 3 3 3]"
1.8669271330974149,"[8 9 3 2 8 8 2 3 4 2 8 3 1 7 5 2 9 6 8 4 6 6 3 1 3]","[3 3 9 5 3 3 9 0 8 3 3 9 4 3 9 7 2 9 5 3 3 9 0 4 9]"
1.9002412924644485,"[3 8 8 6 3 0 4 0 6 7 3 2 0 9 9 3 5 6 3 2 6 0 3 8 3]","[9 3 3 9 0 3 3 2 3 3 9 5 2 3 2 4 9 1 4 3 0 5 4 3 0]"
2.0184227179005685,"[8 2 0 8 2 3 4 9 2 5 9 3 1 9 3 3 5 6 3 9 0 8 3 8 3]","[3 0 2 3 3 0 8 2 5 2 6 9 4 3 2 2 9 3 4 2 9 3 2 3 9]"
1.800162660959215,"[2 4 3 3 3 9 9 8 3 3 6 3 9 0 8 9 2 3 7 9 8 5 8 5 6]","[9 8 0 9 0 3 2 3 2 9 9 2 2 2 3 3 9 9 6 2 3 9 3 9 3]"
1.9803207437301868,"[3 3 9 6 5 5 7 1 1 8 4 6 0 5 5 2 1 1 3 8 0 2 9 4 4]","[2 9 3 9 8 9 2 4 3 3 3 9 3 2 9 9 4 9 0 3 2 9 5 8 5]"
1.7784147787841917,"[9 8 6 9 9 3 9 9 6 8 2 0 3 0 1 4 8 9 0 9 2 5 3 7 6]","[3 3 3 3 2 9 2 2 9 3 0 5 9 4 3 8 5 2 2 3 5 9 9 2 9]"
1.736558468325108,"[5 7 1 1 6 3 6 4 1 2 8 2 0 4 4 7 3 4 3 2 0 7 2 8 1]","[9 6 9 4 9 9 9 3 4 0 3 3 4 8 5 2 4 8 4 7 9 3 3 5 4]"
1.6919996567317614,"[1 9 8 8 5 9 4 6 8 1 2 3 6 3 3 8 7 6 1 7 3 4 5 3 4]","[3 2 3 3 9 2 5 9 3 4 7 9 1 9 2 3 2 9 4 2 9 3 9 9 8]"
1.8901969556219809,"[1 4 8 4 6 4 9 3 6 1 8 3 8 5 9 2 7 1 8 7 3 0 6 2 4]","[3 8 3 5 9 8 3 9 0 3 3 9 3 2 3 3 3 4 3 2 4 3 9 5 3]"
1.9155990811519146,"[2 0 3 3 9 2 9 0 3 8 0 9 4 0 5 6 9 5 3 8 2 6 1 5 6]","[5 5 9 4 2 9 3 2 4 5 3 2 3 4 9 9 5 9 2 3 3 1 9 9 0]"
1.849553215719948,"[5 6 4 2 3 3 8 3 7 2 0 0 3 4 0 8 8 5 3 9 1 3 3 0 8]","[9 9 8 5 4 2 5 2 3 9 2 5 9 3 2 3 3 9 4 3 3 2 0 9 4]"
1.861201148083041,"[1 9 3 4 6 6 3 5 2 2 6 6 2 4 5 8 3 7 1 9 9 0 9 8 1]","[9 3 9 3 0 9 0 9 0 3 1 9 5 3 2 3 0 2 4 3 3 9 6 3 3]"
1.7211274731234374,"[8 0 8 1 8 8 0 0 9 1 8 3 5 9 6 8 2 2 4 8 5 4 7 9 2]","[3 3 3 4 3 5 2 3 2 3 3 4 9 3 9 3 5 0 5 3 9 8 9 3 9]"
1.867798339520206,"[3 8 6 7 3 5 5 3 6 1 9 9 1 8 2 4 3 8 3 1 0 7 3 7 8]","[9 4 0 9 0 2 9 4 3 3 6 3 4 5 3 3 0 3 0 4 4 2 2 6 3]"
1.863868846569557,"[7 9 9 8 3 9 5 0 3 6 6 1 7 0 5 0 6 3 8 7 3 8 5 9 8]","[2 2 3 3 0 2 9 3 9 1 9 3 3 2 8 2 9 0 5 2 4 3 9 3 3]"
1.8317389764057121,"[2 3 1 5 3 8 8 3 9 4 6 1 7 0 8 3 3 1 7 5 3 4 8 3 8]","[7 9 3 9 4 3 3 2 3 3 1 4 3 4 3 0 2 4 6 9 9 3 5 0 3]"
1.9017153516201541,"[1 3 9 7 9 2 3 6 5 2 8 4 3 4 8 2 6 1 5 6 2 3 8 9 1]","[4 9 5 9 3 3 2 9 8 9 3 5 0 3 5 5 9 9 9 3 0 9 3 3 4]"
1.902639540643703,"[9 3 3 0 8 2 9 1 9 7 1 3 1 9 6 7 9 5 3 3 9 9 2 3 5]","[6 0 4 5 3 7 2 3 3 6 4 9 9 2 9 2 3 9 0 0 3 3 3 2 9]"
1.8549373485395615,"[5 5 9 7 7 9 3 0 5 5 1 8 3 8 6 9 0 3 3 6 0 9 7 1 3]","[9 9 2 3 3 2 2 5 9 9 4 3 0 3 1 5 4 9 2 9 9 3 2 4 9]"
2.0292760407467068,"[3 5 8 3 0 2 0 7 8 0 9 3 5 5 8 9 9 6 2 8 8 3 8 3 2]","[0 2 3 9 2 0 3 9 3 3 5 2 9 9 3 3 3 9 9 3 3 9 4 9 3]"
1.8366064098665624,"[6 8 3 4 3 8 8 2 0 0 9 4 8 9 2 1 7 9 4 3 2 1 3 9 8]","[9 3 2 3 0 3 3 9 3 5 6 5 3 2 9 9 9 5 8 0 5 4 4 3 3]"
1.720666420315896,"[5 2 9 3 9 3 2 5 9 1 4 5 3 2 8 5 7 8 3 8 7 2 5 6 1]","[9 0 3 0 3 0 5 9 2 3 8 9 9 5 3 2 3 3 9 3 9 3 9 0 9]"
1.8564778515770526,"[3 1 1 5 1 1 7 9 7 4 3 7 1 5 4 2 4 9 9 7 3 8 3 3 3]","[0 4 4 2 3 3 2 2 6 8 4 2 4 9 3 9 3 2 3 3 4 3 9 9 9]"
1.9036165616542864,"[8 5 0 5 3 3 5 9 2 3 9 2 2 9 3 8 4 1 9 9 8 1 0 1 8]","[5 2 3 8 9 0 2 2 9 9 3 9 5 2 4 4 3 3 2 2 3 3 2 4 3]"
1.8654250164335837,"[3 6 2 3 9 1 5 9 9 4 3 1 3 3 2 2 9 1 5 0 9 9 8 8 3]","[4 3 9 4 2 4 9 2 2 3 9 4 9 0 9 7 6 4 9 4 3 2 3 3 9]"
1.914446713809637,"[3 9 1 8 3 3 5 3 0 7 0 8 4 9 3 8 4 3 7 4 6 8 8 2 9]","[2 5 3 3 4 9 8 9 2 6 2 3 3 2 2 3 8 0 2 3 9 3 3 3 3]"
1.9788339435560478,"[6 6 2 3 3 2 3 9 0 4 3 3 7 7 0 2 9 9 3 6 4 0 3 0 9]","[9 9 5 9 9 9 9 2 3 5 2 9 2 9 3 0 6 3 9 3 8 2 4 5 3]"
1.9022131841252434,"[7 3 9 9 3 5 5 1 3 0 6 9 4 3 8 9 3 7 3 8 2 0 2 7 8]","[2 4 5 2 0 9 2 4 9 3 9 2 8 9 3 3 2 2 9 3 5 3 3 3 3]"
1.9944786110932857,"[2 3 4 9 8 8 2 9 9 4 0 3 1 3 3 9 5 3 5 1 6 2 3 2 4]","[9 2 8 2 3 3 9 3 3 3 3 0 4 9 2 2 9 0 2 4 0 5 9 9 8]"
1.9946638966246624,"[3 4 3 7 3 5 1 7 3 0 3 2 1 5 9 9 4 4 8 2 0 3 8 2 6]","[2 8 2 9 0 9 4 2 9 3 2 0 3 9 3 2 8 3 3 5 2 2 3 9 9]"
1.7268112802182713,"[9 7 9 8 5 0 6 8 8 1 9 7 2 7 3 4 6 3 3 3 8 6 3 4 9]","[3 3 5 3 9 4 0 3 5 4 5 6 5 2 2 3 3 9 0 2 3 9 2 5 2]"
1.9325149393998158,"[3 8 5 1 2 8 3 3 0 0 0 6 6 9 5 9 1 4 5 9 3 2 4 2 1]","[2 3 2 4 9 3 9 2 3 2 3 9 1 2 9 3 3 5 2 5 9 3 3 9 9]"
2.0247841127401967,"[2 0 3 3 2 3 2 9 9 8 3 3 1 2 4 8 3 2 0 6 6 1 6 4 1]","[3 2 9 9 0 9 5 6 3 3 9 0 9 5 3 3 2 9 3 9 1 4 9 3 4]"
1.9554119995193637,"[5 5 2 6 3 1 6 9 3 0 2 4 7 3 3 7 0 3 1 2 2 1 1 9 8]","[8 9 3 0 0 4 9 3 2 3 9 8 9 0 9 3 5 4 3 9 0 4 3 3 3]"
1.9489533929976095,"[0 1 6 5 3 9 9 5 2 9 1 9 9 9 5 3 7 5 3 9 3 6 3 9 0]","[9 4 9 2 9 3 5 9 5 6 9 2 2 2 8 9 3 9 9 3 9 3 0 2 3]"
1.966619533570758,"[6 8 5 3 3 1 2 8 0 4 2 3 3 0 6 8 3 0 2 9 5 7 3 4 1]","[9 3 9 2 9 3 5 3 9 5 0 0 4 3 0 3 9 3 3 3 8 3 9 3 4]"
1.7413982394136087,"[8 0 0 1 5 2 3 8 8 8 3 7 2 3 9 5 3 3 2 7 0 4 4 3 5]","[3 9 4 4 9 5 9 3 4 3 9 9 3 9 2 8 0 2 9 6 5 3 3 9 9]"
1.9498160033372984,"[6 6 8 7 5 3 9 3 7 9 3 2 3 3 3 6 1 0 0 7 5 2 3 0 2]","[9 1 3 6 9 0 3 0 2 5 2 9 2 9 2 9 3 2 3 2 9 5 4 3 5]"
1.9568293341449876,"[3 9 6 8 1 0 7 1 5 9 3 0 7 2 4 4 3 4 0 7 9 5 9 4 3]","[0 3 9 3 4 2 2 3 9 6 2 3 6 3 5 3 0 8 3 3 3 9 5 3 9]"
1.9277340115922368,"[3 2 9 3 1 3 9 0 8 5 7 3 5 9 8 1 8 7 9 9 7 2 8 2 3]","[9 9 3 0 4 4 2 3 3 2 3 0 9 6 3 4 3 2 2 5 2 3 3 0 9]"
1.8567747322322168,"[4 3 4 3 3 5 6 3 4 3 3 3 6 2 9 8 2 4 5 2 5 9 1 0 5]","[8 9 8 2 0 9 0 2 3 4 9 9 9 3 6 3 9 5 9 9 9 2 9 2 2]"
1.777970430838792,"[8 9 6 8 5 3 3 9 8 7 5 8 0 5 5 4 8 9 3 0 1 7 3 3 9]","[3 2 9 3 9 2 4 3 3 2 9 3 4 9 9 8 3 5 4 3 4 3 9 9 2]"
1.8397800046899246,"[3 9 9 3 2 5 8 9 3 9 5 3 9 8 3 5 2 9 9 3 2 9 6 3 2]","[2 2 3 0 9 9 3 5 4 3 9 0 3 3 9 9 9 5 2 4 5 2 3 9 7]"
1.7589889127481935,"[3 2 8 3 5 5 1 5 3 0 4 3 8 2 3 4 7 7 4 8 8 7 0 8 3]","[0 9 4 0 8 9 4 2 2 9 3 9 3 5 2 8 2 3 3 3 3 2 3 5 9]"
1.883151867287588,"[4 0 5 4 4 5 9 2 3 6 8 3 7 8 3 6 4 1 4 8 1 1 0 3 3]","[3 2 9 3 5 9 6 9 2 9 3 4 2 3 9 9 8 9 8 3 4 3 4 0 2]"
1.8834696887363078,"[8 3 9 1 2 1 6 7 9 8 4 3 1 6 9 8 2 1 9 3 9 4 8 7 9]","[3 9 2 4 9 4 3 3 6 3 3 2 4 1 2 3 9 3 2 9 3 5 4 3 3]"
1.865257617547462,"[5 7 3 7 3 4 0 2 9 3 7 8 6 6 6 3 2 9 1 0 3 2 9 4 4]","[9 6 0 2 0 8 3 0 3 2 2 3 9 9 0 4 9 2 9 3 2 9 2 3 8]"
1.794132604637129,"[2 2 3 4 2 1 3 3 5 1 5 9 6 8 8 5 4 7 2 8 6 8 3 9 7]","[5 5 4 3 0 4 2 4 2 9 9 5 9 3 3 2 3 2 9 4 3 3 9 2 6]"
1.799251372263781,"[2 9 2 3 1 5 3 6 6 3 8 7 9 7 7 7 9 8 9 3 8 3 9 5 1]","[5 5 0 2 4 8 4 9 1 9 3 2 3 2 3 9 3 5 5 2 3 2 6 9 9]"
1.9772720422545709,"[3 4 3 6 3 7 6 6 7 3 4 7 9 9 3 1 5 3 9 7 2 1 3 1 4]","[2 8 0 0 9 9 9 9 3 9 5 6 3 5 4 4 2 0 2 2 3 4 4 4 3]"
1.871400704286072,"[8 2 3 0 2 7 2 4 7 1 6 0 7 6 3 1 8 8 8 8 3 0 9 6 2]","[4 9 2 3 5 6 3 8 2 4 1 3 3 9 2 9 3 3 3 5 0 2 5 3 9]"
2.0226873251368906,"[3 8 8 1 4 2 2 3 3 5 0 3 4 5 3 3 0 3 9 3 9 9 6 4 2]","[9 3 3 4 8 9 3 0 4 8 9 2 3 2 9 4 2 9 2 9 2 6 0 5 0]"
1.8907659651058508,"[4 3 8 3 8 6 0 6 9 3 1 3 2 3 2 4 9 4 5 8 9 9 6 3 2]","[3 4 3 4 3 9 3 9 3 2 4 0 5 0 3 8 5 3 2 3 2 2 9 4 9]"
1.8210478782179902,"[3 6 9 9 9 2 1 5 0 9 3 6 1 8 8 9 2 6 3 9 7 3 3 3 9]","[2 9 2 3 2 5 4 9 5 3 2 9 4 3 3 2 7 0 0 2 9 9 4 0 6]"
1.857960002637936,"[3 5 8 2 8 3 3 1 5 3 2 1 5 5 9 3 8 3 6 2 3 7 9 6 9]","[2 2 3 9 3 9 4 3 2 4 7 4 9 9 3 9 3 0 3 3 2 6 6 9 3]"
1.7187903549395422,"[4 4 1 5 5 7 6 8 5 4 9 7 3 3 7 2 3 3 9 7 8 6 2 7 5]","[3 8 4 9 9 3 3 5 8 8 2 9 9 2 6 3 2 0 3 2 3 0 0 2 2]"
1.9764662714893604,"[8 4 2 4 7 3 5 9 8 1 3 5 9 0 1 3 9 3 2 8 8 9 0 6 3]","[3 8 5 8 2 0 9 2 3 4 9 9 5 3 9 9 5 4 3 5 3 3 3 3 4]"
1.8976992447594914,"[3 1 4 2 8 4 3 8 3 4 3 9 3 9 3 1 4 5 8 2 3 7 6 2 7]","[9 4 3 5 3 8 0 3 9 3 0 2 4 3 9 4 8 9 5 3 9 2 1 5 3]"
1.8273995599901391,"[9 7 7 5 2 3 5 8 5 8 6 6 3 2 8 1 2 6 3 5 4 5 9 1 2]","[6 2 2 2 9 0 9 3 8 3 1 9 2 9 3 3 9 9 0 9 8 9 2 3 3]"
1.9537340279552835,"[8 9 9 0 3 3 7 5 8 1 9 9 5 3 1 9 4 0 8 3 4 1 3 7 8]","[3 6 5 9 2 4 2 9 3 9 2 3 9 9 4 2 3 3 3 9 3 4 9 6 3]"
1.8754837447331685,"[8 5 9 5 5 3 0 0 9 7 1 2 3 4 9 4 8 3 0 2 2 3 0 9 2]","[3 9 3 9 2 2 2 4 3 9 3 5 4 3 2 8 3 9 3 3 3 9 2 3 7]"
1.7413263528201695,"[1 3 5 4 3 4 1 6 2 2 9 6 4 1 7 1 6 5 0 2 5 9 9 3 8]","[4 0 9 8 2 3 4 1 3 9 2 3 3 3 3 9 9 9 4 5 9 3 5 2 3]"
1.8905676802438083,"[8 8 9 8 9 9 3 7 1 4 6 3 2 7 4 9 8 3 5 2 0 6 8 3 2]","[3 3 2 3 3 2 2 2 4 8 9 0 9 3 8 6 3 9 9 9 2 0 3 9 0]"
1.9654541834256902,"[8 0 3 5 6 8 9 7 7 0 3 3 5 6 8 3 3 4 3 7 3 2 9 5 8]","[3 3 0 9 9 3 2 3 3 3 0 9 9 3 3 9 4 3 0 2 9 9 3 9 3]"
1.9276239463424116,"[2 5 3 0 8 9 8 3 5 9 7 0 5 9 9 9 8 5 6 8 1 3 8 8 8]","[9 9 0 3 3 3 3 0 8 3 3 9 9 5 3 6 3 9 0 3 3 9 3 5 3]"
1.8279696116481186,"[7 9 8 4 5 0 4 0 6 0 8 8 2 8 2 0 2 3 5 3 0 6 1 2 6]","[3 2 3 8 9 3 3 4 9 5 5 3 9 3 3 3 3 2 9 0 2 1 4 5 9]"
1.9260516123765778,"[5 3 9 9 3 7 3 1 3 9 8 5 0 7 3 0 3 3 3 7 8 6 0 4 7]","[9 9 5 3 0 9 9 4 2 2 3 9 5 2 2 3 4 4 9 6 3 9 3 3 3]"
1.7877949921103569,"[8 8 3 8 6 9 3 8 9 2 4 3 1 2 1 2 7 9 4 4 4 3 8 1 5]","[3 3 9 5 9 6 9 3 5 9 3 4 3 9 9 9 2 2 8 8 3 9 3 4 2]"
1.933560060659746,"[3 0 2 3 5 7 4 2 3 8 2 8 3 9 9 9 0 3 5 8 1 1 3 9 3]","[9 2 3 9 2 9 3 9 0 3 5 3 4 2 2 3 3 2 2 3 4 3 0 3 9]"
1.8884883784590685,"[8 6 2 1 3 5 7 5 3 0 3 6 0 3 8 1 3 0 6 5 8 9 4 9 4]","[3 9 9 4 0 8 2 9 4 3 9 9 3 0 3 4 4 2 9 9 3 2 3 2 5]"
1.8685648036896956,"[9 2 4 0 1 2 8 6 6 9 3 5 3 9 2 9 3 4 5 0 4 0 8 6 8]","[5 0 8 2 4 9 4 9 0 3 0 8 0 3 3 3 0 8 9 9 8 3 3 9 3]"
1.781314523815565,"[6 7 4 9 7 4 1 8 5 9 6 5 1 9 6 9 3 2 3 2 8 3 4 3 3]","[9 3 3 5 3 3 3 3 9 2 9 9 4 5 9 3 9 9 0 0 3 0 3 4 2]"
1.9056350469702652,"[9 3 7 7 9 2 1 0 2 3 4 4 3 3 3 7 3 3 5 8 1 6 1 6 4]","[3 4 2 2 2 5 4 9 5 9 3 8 2 9 9 3 9 0 9 3 4 9 4 9 3]"
1.884482267289826,"[1 2 6 0 9 1 9 1 8 3 7 2 7 6 3 5 8 2 3 9 6 9 5 0 8]","[9 3 3 5 5 4 3 3 3 2 2 5 2 0 9 9 3 3 9 2 9 6 9 3 3]"
1.7998660001197522,"[4 8 6 4 8 3 9 8 8 1 7 5 9 7 3 6 6 4 6 3 5 7 6 2 3]","[8 3 1 8 3 9 6 3 3 3 9 9 2 6 4 9 9 3 9 0 8 3 9 9 4]"
1.8872866865021372,"[8 5 0 9 3 2 2 3 3 5 5 2 5 8 3 7 1 8 6 3 3 9 8 8 4]","[3 9 2 3 2 3 9 0 9 9 2 7 9 3 9 9 4 4 9 4 0 5 3 5 5]"
1.6962440143647297,"[5 0 8 5 4 0 3 8 8 1 7 2 9 6 8 5 5 5 6 1 3 3 9 2 7]","[2 5 3 2 8 2 2 3 3 3 2 7 5 9 3 9 9 9 0 4 9 9 2 9 3]"
1.7401626850931562,"[9 2 1 3 0 6 4 9 2 9 9 7 6 6 3 0 3 5 7 1 8 4 5 9 8]","[6 9 3 9 5 0 8 2 5 5 2 3 9 9 9 3 9 9 3 4 3 3 9 5 3]"
