sat-epsilon,original-prediction,second-best-prediction
0.5439707140568268,"[6 7 0 6 5 2]","[1 2 3 9 9 9]"
0.5605280023964817,"[1 1 0 0 2 7]","[4 4 4 9 9 2]"
1.635949116934481,"[3 5 0 3 5 2]","[9 9 3 0 2 7]"
1.5949382043951699,"[8 8 1 9 8 4]","[3 4 3 2 3 8]"
0.6012666330948796,"[1 1 6 8 5 0]","[3 9 1 3 9 2]"
0.5730740337931604,"[1 2 6 9 1 4]","[9 7 9 5 3 3]"
0.5935395150726394,"[9 6 3 7 3 9]","[5 0 9 2 0 2]"
0.7141477195959267,"[5 2 1 0 0 4]","[9 0 4 5 4 3]"
0.5405027936383394,"[8 9 8 8 7 5]","[3 3 3 3 2 9]"
0.3451230492594442,"[7 7 5 5 3 6]","[2 2 9 8 4 9]"
0.5476771574889585,"[6 3 7 1 8 3]","[0 2 6 4 3 2]"
1.7167162179493691,"[3 5 3 7 7 9]","[4 9 9 2 3 3]"
1.400778861670798,"[5 9 0 9 3 5]","[2 5 2 2 9 9]"
0.569416856699236,"[2 2 7 3 3 8]","[5 3 3 0 0 3]"
0.5488702836467482,"[5 9 5 0 9 6]","[9 2 2 4 3 9]"
0.5846418640068761,"[0 0 9 3 3 8]","[2 2 2 2 2 3]"
0.5449699474130875,"[3 1 1 3 1 7]","[4 4 4 9 4 3]"
0.5585494782989113,"[1 3 8 5 8 5]","[9 0 3 9 3 2]"
0.57558243864768,"[2 0 5 4 2 3]","[3 3 9 8 3 9]"
1.4711096943671833,"[9 0 3 1 7 2]","[2 5 0 3 9 9]"
0.5525475860317538,"[2 8 7 3 5 3]","[9 3 9 0 2 9]"
1.4618900039819993,"[9 1 2 3 1 9]","[3 4 9 0 4 2]"
0.749074117077498,"[1 3 3 3 9 8]","[3 9 2 4 2 3]"
0.5699597684183414,"[2 6 9 6 5 5]","[3 9 3 0 9 2]"
1.4126662597279216,"[9 1 6 2 7 2]","[2 9 9 9 2 5]"
0.5651785451463583,"[6 6 9 7 8 5]","[0 9 3 2 3 9]"
0.5925569950563787,"[3 3 7 0 2 3]","[9 9 2 2 9 2]"
0.5506023144751495,"[9 9 4 2 2 2]","[3 6 8 9 9 5]"
0.5612035038523837,"[7 3 2 0 0 8]","[2 4 5 2 5 3]"
0.5438849089296164,"[6 9 5 2 6 8]","[3 3 9 3 9 3]"
0.8540171688942841,"[4 8 1 1 3 2]","[3 3 4 4 2 0]"
1.6179883727721327,"[3 3 3 6 4 8]","[0 4 9 3 3 3]"
0.7151667502382023,"[9 6 3 6 0 8]","[5 9 9 9 4 3]"
0.7213057042920006,"[0 1 3 3 5 9]","[2 3 9 0 9 2]"
0.3780008002960942,"[4 0 8 8 4 5]","[3 3 3 3 3 2]"
0.734785828550482,"[3 9 8 3 3 8]","[9 6 3 9 2 4]"
0.35636263063964907,"[8 9 7 8 9 0]","[4 3 2 3 5 3]"
0.35935178114634325,"[3 5 6 6 1 0]","[9 2 9 9 4 2]"
0.8821594589584757,"[3 4 1 8 2 6]","[2 8 3 3 5 1]"
1.4126662597279214,"[9 4 9 3 2 3]","[5 8 2 0 9 9]"
0.5589373717659903,"[4 6 5 9 9 3]","[8 3 9 2 2 0]"
0.7139847634345534,"[9 7 3 8 7 6]","[2 6 9 3 2 9]"
0.5933389196857081,"[3 8 0 3 3 2]","[4 3 3 9 9 3]"
1.6800021905315734,"[4 3 8 8 0 7]","[3 0 5 3 3 2]"
0.37635595535292476,"[2 3 4 4 7 3]","[9 9 8 8 6 0]"
0.7016213505182383,"[9 0 7 8 6 2]","[3 5 6 4 9 9]"
1.5326557939883503,"[6 8 7 2 3 9]","[0 3 3 9 9 3]"
1.6327335581877604,"[8 3 9 9 7 4]","[3 4 3 2 3 8]"
0.6711045076263114,"[9 9 9 2 5 5]","[2 3 6 3 9 9]"
0.6011675738989327,"[0 3 7 3 0 5]","[3 2 3 9 9 2]"
0.8435808668281687,"[3 9 8 5 4 4]","[9 2 3 2 8 3]"
0.5745497946203947,"[3 8 1 0 3 0]","[9 3 4 2 2 3]"
1.7705530332738482,"[9 3 0 2 5 9]","[3 9 3 0 2 5]"
1.4306392265260017,"[9 8 2 9 5 9]","[2 3 5 3 9 2]"
1.3833137880924413,"[9 5 5 8 9 1]","[3 2 9 5 5 3]"
0.6970826545654397,"[3 5 5 9 3 9]","[4 9 9 2 0 3]"
1.4198678649099732,"[5 2 9 1 3 2]","[2 5 3 9 4 3]"
0.7319294096897646,"[0 9 1 3 5 0]","[9 2 4 9 9 3]"
0.575275942757631,"[6 9 8 5 4 8]","[9 3 3 8 8 3]"
1.5989300764408119,"[1 7 3 6 9 1]","[4 2 9 0 3 4]"
0.5800534759958352,"[7 0 2 6 1 4]","[2 3 3 9 4 8]"
0.7183083599939155,"[2 5 6 3 3 9]","[0 2 9 9 4 2]"
1.5577670071598724,"[6 1 7 9 6 1]","[9 4 2 6 0 4]"
0.7375073618027213,"[6 8 3 8 8 0]","[0 3 4 3 3 3]"
1.6220996958166334,"[1 0 4 3 8 3]","[4 3 3 9 3 0]"
0.5532055388812187,"[4 8 9 9 6 8]","[3 3 5 2 9 3]"
0.7516208362143111,"[4 0 3 4 2 3]","[8 9 0 8 3 4]"
0.73243671377354,"[3 3 3 4 7 9]","[9 2 2 5 3 2]"
0.7126426096434447,"[5 6 3 9 3 6]","[2 0 0 3 2 9]"
0.565716888977117,"[8 0 5 3 8 5]","[3 2 9 9 3 9]"
1.4459517744103578,"[5 9 3 3 3 6]","[9 5 9 9 9 9]"
0.5823988073351505,"[7 8 5 2 4 7]","[2 3 9 3 8 9]"
1.5449176285250334,"[9 2 6 3 5 9]","[2 9 9 9 9 5]"
1.6853958006508167,"[0 6 3 4 9 8]","[2 9 9 3 3 3]"
1.3710585974298388,"[9 3 2 3 2 0]","[2 4 3 9 5 4]"
0.3780008002960942,"[6 8 9 4 7 0]","[3 3 2 3 2 3]"
1.6083354008412907,"[3 2 4 3 2 3]","[2 3 3 9 9 9]"
0.3565523072222974,"[2 1 8 6 6 2]","[0 4 4 9 0 7]"
1.5854982754014353,"[4 9 7 3 3 9]","[8 2 9 9 2 3]"
1.4692060447378996,"[3 1 5 6 9 0]","[0 4 9 3 3 5]"
0.7176117431460666,"[2 4 5 5 5 8]","[7 5 9 2 9 3]"
1.6917008838361405,"[9 3 1 2 8 9]","[3 9 4 9 3 2]"
0.7429915853752909,"[2 2 3 1 4 9]","[5 5 4 3 8 2]"
0.5716617145133218,"[4 2 2 2 8 0]","[8 5 9 3 3 5]"
0.8365647768136478,"[9 7 2 3 4 8]","[5 9 5 9 3 4]"
0.8420962359190939,"[1 9 8 3 4 8]","[3 2 3 9 8 3]"
0.7142517093631449,"[9 6 3 8 5 4]","[2 0 0 3 9 8]"
0.7401567754231487,"[2 1 3 7 3 3]","[9 3 0 2 2 2]"
1.681548314650313,"[3 5 4 3 3 9]","[2 9 3 9 9 3]"
0.5410890524443023,"[5 3 6 5 3 9]","[2 4 0 2 0 5]"
0.5534118110696683,"[3 5 8 2 8 6]","[9 9 3 9 3 9]"
1.3988876369370455,"[1 0 5 8 9 2]","[4 2 9 5 5 5]"
1.5980393663654064,"[5 3 5 0 2 9]","[9 9 9 3 5 3]"
1.4459517744103578,"[5 3 8 9 9 5]","[9 4 3 5 3 2]"
0.5681544991186346,"[0 1 0 9 7 2]","[2 3 3 2 3 5]"
0.5687738836904647,"[5 1 3 5 6 0]","[8 9 2 9 3 5]"
0.7266790781787298,"[3 8 4 8 4 3]","[9 3 5 3 8 2]"
0.7160924101016488,"[9 8 8 3 8 3]","[6 3 4 9 5 9]"
1.5729667826891593,"[4 3 3 8 9 7]","[8 2 4 3 2 2]"
0.7191226404632459,"[6 1 7 9 3 6]","[0 4 3 3 2 9]"
0.35962382823117783,"[2 6 2 2 1 6]","[5 3 7 3 3 0]"
1.5116905932359046,"[7 3 3 9 6 2]","[3 4 9 2 9 9]"
0.5849903870036369,"[1 3 3 6 3 3]","[3 9 2 9 2 2]"
0.5726904164536578,"[2 0 8 2 8 3]","[3 4 5 5 3 4]"
0.37213738068475594,"[1 9 9 6 8 0]","[3 2 5 3 3 3]"
1.6819761560903794,"[1 9 8 8 7 2]","[4 2 3 3 2 7]"
0.37807373955592166,"[7 3 3 3 3 3]","[2 2 2 9 9 9]"
0.5555032888480322,"[7 1 9 6 0 5]","[3 4 3 9 2 2]"
0.5771553007420618,"[9 8 7 1 0 3]","[3 3 2 4 5 2]"
0.758062512337833,"[0 7 4 0 1 3]","[9 2 8 3 4 4]"
0.5638217144867047,"[4 6 6 1 1 4]","[8 9 9 4 4 3]"
1.411539507243499,"[7 8 8 0 4 3]","[2 3 3 4 3 0]"
1.6496469595509697,"[8 4 8 0 3 7]","[5 3 3 4 4 3]"
1.6456965582063163,"[3 3 0 8 4 4]","[0 9 3 3 8 3]"
0.8576724957859152,"[1 5 2 5 3 4]","[4 9 9 2 4 5]"
0.6059650920486854,"[4 3 1 3 5 1]","[8 4 4 4 9 4]"
1.5829651043163409,"[3 5 1 2 7 7]","[9 9 3 7 2 3]"
0.36272051568175145,"[3 6 3 3 7 3]","[4 9 2 4 2 0]"
0.35445398810823003,"[8 4 4 8 8 8]","[3 3 3 3 3 3]"
1.5949382043951699,"[5 7 9 4 8 3]","[9 9 2 8 4 2]"
1.3694455665541756,"[9 7 5 1 2 6]","[2 3 9 4 5 9]"
1.59010903858376,"[3 3 3 4 3 3]","[9 0 0 3 9 4]"
0.5561414851318697,"[4 6 4 7 5 1]","[3 3 3 9 9 4]"
0.8449275501012136,"[9 3 3 4 8 8]","[2 9 9 8 3 3]"
1.63477107572028,"[2 3 3 5 4 6]","[3 2 9 8 8 9]"
1.4769106877068519,"[9 5 3 1 5 1]","[5 9 0 3 9 3]"
1.7049902830854602,"[3 5 3 2 9 4]","[9 9 9 3 3 3]"
0.5727062276993169,"[1 6 9 3 3 5]","[4 9 2 2 0 9]"
0.7095676011386242,"[8 1 2 6 4 3]","[4 3 7 9 3 0]"
0.5633909256300735,"[0 8 7 4 5 5]","[9 3 2 8 9 9]"
0.5399652553083661,"[2 9 2 2 8 1]","[5 3 9 9 3 3]"
1.5424472775175895,"[3 3 8 0 8 2]","[0 9 3 2 3 3]"
0.3756711027240391,"[0 2 2 0 5 6]","[3 9 9 4 8 9]"
1.5051555446106442,"[8 2 9 3 0 6]","[4 3 3 0 2 9]"
0.5462553377270014,"[7 8 3 8 8 7]","[2 3 0 5 3 6]"
0.5678162610675468,"[9 8 9 1 9 0]","[5 3 2 4 6 9]"
1.4035271054425937,"[2 3 8 1 9 8]","[9 0 3 9 2 3]"
0.7799776762208489,"[4 6 3 8 3 1]","[5 1 4 3 2 4]"
0.5782280270899188,"[3 3 0 6 3 6]","[9 2 4 9 4 0]"
0.3535228459122408,"[5 6 3 3 3 6]","[9 9 9 0 9 9]"
1.460620801121269,"[5 6 7 4 2 8]","[2 0 2 5 5 3]"
0.8229667443160293,"[5 4 0 4 2 9]","[9 5 3 8 7 2]"
0.5582119338481288,"[9 9 1 7 8 7]","[3 2 3 2 4 9]"
0.7104362636741349,"[9 9 8 4 3 1]","[6 2 3 3 9 9]"
0.6919972496322363,"[8 9 2 8 0 1]","[3 5 9 5 2 4]"
0.7586992223648555,"[3 6 3 1 4 6]","[9 1 2 3 8 9]"
0.7162121470553233,"[3 2 3 5 8 3]","[9 9 2 9 3 9]"
0.7010536593419691,"[9 3 6 3 2 3]","[2 4 0 9 7 2]"
1.4379725567116508,"[3 4 2 9 6 5]","[9 5 3 2 0 2]"
0.6885629835635455,"[2 9 1 5 5 6]","[3 5 4 8 2 1]"
0.7246974157516052,"[6 0 4 4 8 1]","[9 2 8 8 3 4]"
0.7043449451231243,"[3 7 7 4 2 8]","[9 3 2 8 9 3]"
0.3505603873479646,"[7 3 3 5 3 3]","[9 9 2 9 0 2]"
1.6456965582063163,"[3 8 3 0 3 0]","[0 5 2 4 9 3]"
0.5585114058572134,"[6 4 9 3 7 3]","[0 8 2 0 9 0]"
0.37213738068475594,"[0 9 4 1 8 7]","[3 2 3 3 3 3]"
0.5861418631250392,"[3 5 3 8 5 8]","[9 9 2 3 9 3]"
1.6395777904039857,"[8 9 7 8 9 3]","[3 3 3 3 6 9]"
1.562114578345509,"[6 8 6 4 3 9]","[9 3 9 3 2 6]"
0.7318479459932488,"[7 7 6 3 3 9]","[2 3 1 0 9 2]"
1.5814839776284242,"[4 3 2 3 3 8]","[8 9 0 9 0 4]"
1.7244334874911607,"[9 3 2 4 6 3]","[2 0 3 8 9 2]"
0.5678795802126324,"[3 7 7 3 1 0]","[2 9 6 0 4 5]"
1.8300877290705393,"[8 4 5 3 0 9]","[3 3 2 4 2 5]"
0.3729886590997908,"[4 8 6 7 0 2]","[3 3 1 3 3 5]"
0.529145451441712,"[8 5 5 3 3 3]","[5 9 9 9 9 2]"
0.5782280270899188,"[5 8 5 0 8 6]","[9 3 9 4 4 0]"
0.831401044767865,"[3 4 9 9 2 4]","[9 3 6 2 7 8]"
1.5980393663654064,"[9 8 3 3 1 0]","[3 3 2 9 4 2]"
1.635949116934481,"[0 8 9 7 6 3]","[3 3 2 2 1 0]"
0.7355590674959387,"[3 0 6 7 1 2]","[9 2 0 2 3 9]"
0.5839097180713899,"[3 4 6 8 7 3]","[0 3 3 3 2 9]"
0.7508549369503263,"[7 3 0 1 3 8]","[3 0 5 4 0 3]"
0.5322978651956576,"[1 9 7 1 0 2]","[4 2 6 4 4 5]"
1.7113284758391052,"[3 6 9 6 2 0]","[9 3 3 9 0 2]"
0.5778154813802889,"[1 0 3 7 1 0]","[9 9 0 2 4 4]"
0.5583500862931277,"[3 8 9 7 3 5]","[0 3 6 2 4 2]"
0.7897217175731145,"[7 3 9 2 5 7]","[9 0 2 5 8 2]"
0.7024817828616716,"[0 3 5 3 4 8]","[2 9 2 9 8 5]"
1.5632824805443064,"[0 3 4 9 9 3]","[2 4 3 3 5 0]"
1.4245894795707517,"[8 2 9 5 7 0]","[4 9 2 9 2 4]"
1.522016030759545,"[0 0 3 5 9 6]","[9 5 2 9 6 9]"
0.5742576264566358,"[7 1 8 5 8 3]","[2 3 3 2 3 9]"
0.5256875384029795,"[6 9 3 5 5 5]","[0 2 0 9 9 2]"
0.5452302080546577,"[8 5 0 2 7 9]","[3 9 3 3 2 3]"
0.5670792637264261,"[2 6 7 3 3 3]","[9 9 6 2 2 9]"
0.5654055844773491,"[9 6 6 9 2 8]","[5 9 3 3 9 3]"
0.7323545523336188,"[1 0 2 8 7 3]","[4 9 9 3 2 0]"
1.6518199683443497,"[9 4 3 9 1 0]","[3 3 9 3 9 3]"
0.5897616391391528,"[3 0 3 7 4 0]","[9 3 2 2 8 4]"
0.36272051568175145,"[3 3 3 3 6 1]","[9 2 4 9 0 4]"
0.5767808683211931,"[9 3 9 3 3 3]","[3 4 3 0 2 2]"
1.606627350820187,"[9 3 1 9 8 3]","[5 4 3 3 3 9]"
1.6384529003440813,"[4 0 0 3 2 7]","[3 5 2 9 0 3]"
0.569598625077454,"[7 4 9 9 3 4]","[9 5 6 5 2 8]"
0.6992577502209077,"[4 4 9 2 3 5]","[3 8 3 9 0 9]"
1.557569457943413,"[2 8 3 3 9 4]","[9 4 4 9 2 8]"
0.56400165742872,"[1 9 1 0 3 9]","[4 3 4 4 2 5]"
0.5520568382435794,"[9 3 1 9 8 8]","[2 4 4 6 3 4]"
1.7589038599889577,"[1 3 6 9 9 9]","[9 9 9 3 5 6]"
0.5633909256300735,"[9 4 8 4 1 9]","[5 3 3 8 3 2]"
0.7443969274819862,"[0 7 8 8 7 3]","[5 2 3 3 2 0]"
0.7218626373784247,"[2 2 2 3 4 1]","[3 7 0 0 3 4]"
0.5133300079327512,"[7 8 5 6 0 5]","[3 5 2 9 2 9]"
1.6036681758908686,"[3 8 9 8 9 7]","[9 4 3 3 3 3]"
1.5355439936208855,"[6 2 3 0 7 9]","[9 5 9 5 9 6]"
0.6829967253504201,"[3 9 5 8 7 9]","[2 2 9 3 3 3]"
0.711625431636818,"[8 6 9 5 3 2]","[3 9 3 8 4 3]"
0.5920887897170686,"[9 0 5 6 3 8]","[2 3 9 3 4 3]"
0.8476344789085846,"[1 3 8 6 3 4]","[4 0 3 1 9 3]"
1.4505814904779875,"[9 0 3 8 2 6]","[2 3 9 3 0 9]"
0.3505603873479646,"[5 6 5 3 5 5]","[8 9 9 2 9 9]"
0.9346452404515397,"[9 2 6 9 4 3]","[2 3 9 2 8 4]"
0.554808581292393,"[1 0 5 6 9 1]","[4 3 2 0 2 4]"
0.7492617509557891,"[3 0 3 4 2 7]","[9 2 2 8 7 9]"
0.4974783760822974,"[5 8 2 2 2 6]","[8 3 7 9 9 0]"
0.7377410328528411,"[5 0 3 7 9 4]","[9 2 2 9 3 8]"
0.5680289701020443,"[3 3 6 3 0 3]","[2 0 9 9 9 2]"
0.5891518882492018,"[0 3 5 6 8 7]","[3 4 9 9 3 2]"
0.5504644054325504,"[9 7 3 8 9 5]","[2 2 2 3 2 2]"
0.5832381800381594,"[9 2 0 1 4 2]","[3 5 4 4 3 3]"
1.3417720621073406,"[5 7 2 3 6 9]","[9 2 5 0 0 2]"
1.6853958006508167,"[8 9 9 5 5 3]","[3 3 2 9 9 9]"
1.4093209605814188,"[4 4 3 1 1 0]","[3 8 0 4 4 4]"
0.8074265784971849,"[2 0 5 0 8 7]","[5 2 8 4 3 2]"
0.3632299580102559,"[0 7 8 7 4 7]","[2 2 3 3 5 2]"
0.8253809757117399,"[8 5 4 3 1 1]","[3 9 8 0 3 4]"
1.6745542339572217,"[3 3 4 9 3 9]","[9 4 5 5 0 3]"
1.657355845134358,"[4 0 2 0 9 9]","[8 2 0 9 2 5]"
1.6813050517840846,"[0 3 8 9 1 3]","[2 9 3 3 9 9]"
0.7203492108992098,"[4 0 3 3 7 9]","[3 2 2 9 6 2]"
1.8300877290705393,"[3 9 3 4 8 8]","[2 5 4 3 3 3]"
0.6948938600228549,"[5 3 9 4 5 0]","[9 9 2 3 9 2]"
0.565736403726426,"[8 2 0 1 0 4]","[3 9 3 4 3 3]"
0.6945114029908782,"[9 8 3 5 9 0]","[2 3 4 9 3 2]"
0.7147236922464348,"[7 3 6 9 5 9]","[2 9 1 2 9 6]"
1.3988876369370455,"[5 2 6 9 3 2]","[9 9 9 5 9 0]"
0.5593530103488125,"[1 8 3 3 6 7]","[4 3 9 2 9 9]"
0.5236139530496362,"[1 7 3 5 5 6]","[4 3 0 9 2 0]"
1.4943624712681753,"[2 4 4 3 9 8]","[9 8 5 9 2 3]"
0.6964453883038491,"[2 3 3 4 7 7]","[3 0 9 8 2 3]"
0.7598269667340384,"[5 2 4 1 3 4]","[9 9 8 3 4 8]"
0.7361371929180531,"[7 3 2 1 3 3]","[2 9 9 3 0 2]"
0.5628124331271006,"[5 9 1 2 6 8]","[9 3 4 7 9 3]"
0.5801188924104113,"[6 8 6 1 3 5]","[9 3 3 4 0 9]"
1.44301745477492,"[3 5 9 7 9 9]","[4 9 5 2 6 3]"
0.7029687376460534,"[6 9 2 5 8 7]","[0 6 3 9 3 2]"
0.6143040607384533,"[7 7 9 8 3 1]","[2 2 5 3 2 3]"
0.5774780018623006,"[5 3 6 6 7 0]","[9 0 1 0 2 9]"
0.3565523072222974,"[3 3 6 3 3 2]","[0 0 0 0 4 0]"
0.7235605683011408,"[4 2 1 2 8 2]","[8 9 4 3 3 9]"
0.7363823870057056,"[2 9 8 0 3 3]","[5 5 3 9 9 9]"
0.7470152250288236,"[5 6 6 4 3 0]","[9 0 3 8 0 9]"
1.6531672331657363,"[5 3 6 7 6 2]","[2 2 9 3 3 3]"
0.9247211902897894,"[1 4 3 2 1 5]","[4 5 9 3 3 2]"
1.7271255019696539,"[4 6 1 9 3 0]","[8 9 3 3 9 3]"
0.7446484786476651,"[3 8 9 5 8 0]","[0 3 5 2 3 4]"
0.5821219296510426,"[5 4 1 8 9 9]","[9 8 3 3 2 2]"
0.5816372031260423,"[6 9 4 4 4 1]","[0 2 3 3 8 4]"
0.5803003069832391,"[8 1 4 3 5 8]","[3 9 3 0 9 3]"
0.7166365307354192,"[6 3 6 4 0 3]","[1 2 9 5 4 0]"
0.5229874780525292,"[8 2 7 7 5 7]","[3 5 3 3 9 6]"
0.5473057504515164,"[8 3 5 5 9 5]","[3 0 9 9 2 9]"
0.5815276243779403,"[1 1 7 3 2 3]","[3 4 2 0 0 4]"
1.2632586097019187,"[7 3 2 9 5 0]","[3 4 9 2 9 9]"
0.5782280270899188,"[8 2 6 8 9 0]","[3 5 0 3 3 4]"
0.5759010414115909,"[1 3 0 9 6 3]","[9 0 5 2 9 2]"
0.5736194840416101,"[8 4 1 8 9 9]","[3 8 3 3 2 5]"
1.5365389882274978,"[9 9 3 0 5 3]","[2 3 9 3 9 2]"
1.5814839776284242,"[0 8 6 4 5 8]","[3 4 9 8 2 3]"
1.5802916208450175,"[6 7 9 3 9 9]","[9 3 2 9 3 2]"
0.55691989575648,"[9 6 6 9 8 9]","[2 9 3 3 3 5]"
1.4699428420047644,"[0 3 9 3 4 5]","[2 4 2 9 3 9]"
0.3756711027240391,"[0 1 8 7 0 9]","[4 4 3 3 5 3]"
1.3621271940417634,"[5 6 2 0 9 1]","[9 9 5 2 2 4]"
0.564626271216956,"[3 5 2 3 2 7]","[9 9 9 0 9 2]"
0.5950379219613587,"[0 3 1 8 3 2]","[2 4 3 3 9 5]"
0.71473869371623,"[8 9 3 5 1 4]","[3 3 0 9 4 3]"
0.97712882390981,"[3 4 2 3 1 6]","[9 3 7 2 4 1]"
1.6359491169344809,"[3 9 0 7 6 5]","[0 3 3 3 9 9]"
1.3773117742883978,"[0 5 3 8 7 3]","[2 8 2 5 2 9]"
0.5800418782921261,"[9 6 0 8 8 2]","[3 9 3 3 3 9]"
1.6360250350840457,"[3 4 5 2 3 9]","[9 3 2 5 9 3]"
0.5582479487950088,"[5 2 6 8 8 3]","[2 0 1 3 3 0]"
0.3756711027240391,"[5 3 2 3 3 0]","[8 9 9 9 4 4]"
1.5829651043163409,"[4 7 2 8 6 0]","[3 2 7 3 1 3]"
0.7210597482461376,"[3 1 0 9 7 8]","[9 4 3 6 2 4]"
0.5780772385560877,"[2 3 0 0 6 3]","[5 9 4 5 1 0]"
0.7159582048158343,"[2 4 3 6 8 8]","[5 8 9 3 3 3]"
0.5923894178605293,"[4 0 0 2 1 9]","[8 9 3 3 4 3]"
0.7221430658316702,"[8 4 4 2 3 7]","[3 3 8 9 0 2]"
1.699162555519388,"[1 8 5 0 2 3]","[4 3 9 3 9 0]"
1.669581266705194,"[2 9 3 3 5 1]","[3 3 2 9 9 9]"
0.5256875384029795,"[0 4 9 5 5 0]","[2 8 2 9 9 2]"
1.3600226969472209,"[9 3 9 3 5 2]","[2 0 3 4 9 9]"
0.5508590897474712,"[2 7 4 8 5 1]","[3 2 3 3 9 4]"
1.5577670071598724,"[8 4 9 4 6 4]","[3 3 6 3 9 8]"
1.6531672331657363,"[5 2 3 8 9 3]","[8 3 2 3 3 0]"
1.5577670071598724,"[3 9 3 6 9 3]","[4 6 4 9 2 0]"
0.5878124167335848,"[3 3 1 5 6 0]","[9 9 3 9 3 5]"
0.5642694459307781,"[7 6 9 4 0 5]","[2 9 2 3 3 9]"
0.5360766773305605,"[0 1 3 2 5 2]","[9 9 4 5 9 9]"
0.5671877515606117,"[0 5 8 8 3 7]","[3 9 3 5 9 3]"
0.6801713512857213,"[1 2 5 6 8 3]","[3 3 8 9 3 9]"
0.5632634765216067,"[6 0 8 1 4 4]","[3 3 3 3 8 8]"
1.4459517744103578,"[0 5 9 1 9 2]","[5 9 5 4 3 5]"
1.4255733071202468,"[1 8 9 5 9 9]","[3 3 2 9 2 5]"
0.36272051568175145,"[7 7 3 7 3 3]","[2 2 0 6 2 4]"
0.7329138803387589,"[4 2 4 8 1 8]","[8 7 8 3 4 3]"
0.7244062491991496,"[8 8 1 9 3 6]","[3 3 3 3 0 9]"
0.5889203439836145,"[8 7 3 6 2 1]","[3 2 9 9 9 3]"
0.6727614852926809,"[5 1 8 3 4 5]","[8 9 3 9 3 9]"
1.5989300764408119,"[0 3 4 7 4 9]","[3 9 3 2 8 3]"
0.5943109307438742,"[8 6 3 1 6 8]","[3 0 4 4 1 3]"
0.5679148820327954,"[9 4 9 0 9 2]","[3 3 2 4 3 5]"
1.522016030759545,"[9 6 1 4 2 1]","[6 9 4 3 3 4]"
0.7041838142326686,"[5 1 6 9 2 4]","[2 4 0 5 3 3]"
0.527003746319725,"[5 5 5 1 2 8]","[9 2 9 4 7 3]"
0.6012666330948796,"[0 1 1 6 2 8]","[2 3 4 1 7 3]"
1.6535710126789298,"[2 8 0 3 3 5]","[5 3 3 0 4 9]"
0.5466131625443095,"[5 3 3 8 1 3]","[2 9 9 3 4 4]"
1.3588434787059662,"[8 9 1 2 5 3]","[3 2 4 5 9 0]"
1.4255733071202468,"[9 5 9 4 1 2]","[2 9 5 3 4 0]"
0.5943109307438742,"[6 9 1 0 6 8]","[1 2 4 9 9 4]"
0.5648837178358785,"[7 0 9 6 6 0]","[3 3 3 9 9 2]"
